Geo Point;Geo Shape;objectid;id_voie;nom_voie;code_insee;nom_commune;nombre_support;code_modele;libelle_modele;date_creation;gestionnaire;commentaire
48.128128492, -1.63666688975;"{""type"": ""Point"", ""coordinates"": [-1.636666889747832, 48.12812849195277]}";38;8969;Rue Doyens Albert et Pierre Bouzat;35238;Rennes;3;;autre;2005-12-31T23:00:00Z;Rennes Métropole;n°60
48.1264321905, -1.66858659795;"{""type"": ""Point"", ""coordinates"": [-1.668586597953017, 48.12643219048137]}";43;8569;Rue de la Motte-Brûlon;35238;Rennes;4;;S 23;2005-12-31T23:00:00Z;Rennes Métropole;Cs.C.Vautier n°12 - pas de SV
48.08173315, -1.71378521214;"{""type"": ""Point"", ""coordinates"": [-1.713785212135178, 48.081733149992864]}";51;8260;Cours Camille Claudel;35281;Saint-Jacques-de-la-Lande;6;;SV 1;2010-12-31T23:00:00Z;Rennes Métropole;n°12
48.0865906505, -1.6950977844;"{""type"": ""Point"", ""coordinates"": [-1.695097784400324, 48.086590650534866]}";59;8319;Rue de Nantes;35281;Saint-Jacques-de-la-Lande;2;;SV 1;2014-12-31T23:00:00Z;Rennes Métropole;n°324
48.0821196416, -1.7130512647;"{""type"": ""Point"", ""coordinates"": [-1.713051264703545, 48.08211964160745]}";78;8273;Allée de la Morinais;35281;Saint-Jacques-de-la-Lande;4;;SV 2;2015-12-31T23:00:00Z;Rennes Métropole;allée C.Debussy angle
48.1057535321, -1.69495256532;"{""type"": ""Point"", ""coordinates"": [-1.694952565322178, 48.105753532097296]}";88;9774;Place Marie Pape-Carpantier;35238;Rennes;4;;S 23-1;2017-08-29T22:00:00Z;Rennes Métropole;n°2 - pas de SV
48.0676954961, -1.72156175695;"{""type"": ""Point"", ""coordinates"": [-1.721561756954812, 48.06769549614048]}";91;8356;Place Jules Vallès;35281;Saint-Jacques-de-la-Lande;2;;SV 1;2010-12-31T23:00:00Z;Rennes Métropole;boulangerie n°18
48.1130669815, -1.69327187965;"{""type"": ""Point"", ""coordinates"": [-1.69327187965472, 48.1130669814807]}";108;10138;Boulevard de Verdun;35238;Rennes;3;;S 23;2002-12-31T23:00:00Z;Rennes Métropole;n°2 - 3 rajoutés
48.1122957096, -1.69330747936;"{""type"": ""Point"", ""coordinates"": [-1.693307479360003, 48.11229570955178]}";110;8923;Rue Vaneau;35238;Rennes;2;;S 23;2003-12-31T23:00:00Z;Rennes Métropole;n°39
48.1123896419, -1.67668331166;"{""type"": ""Point"", ""coordinates"": [-1.67668331165925, 48.11238964194133]}";112;9033;Rue Victor Hugo;35238;Rennes;8;;S 23;2011-10-09T22:00:00Z;Rennes Métropole;n°4 et 6
48.1106980352, -1.66677714457;"{""type"": ""Point"", ""coordinates"": [-1.666777144574535, 48.11069803520551]}";123;9028;Rue Paul Bert;35238;Rennes;3;;S 23-1;2017-02-22T23:00:00Z;Rennes Métropole;face n°50 - pas de SV
48.103404845, -1.69707034642;"{""type"": ""Point"", ""coordinates"": [-1.697070346415013, 48.10340484500261]}";130;8893;Rue Alexandre Duval;35238;Rennes;6;;S 23;2017-04-02T22:00:00Z;Rennes Métropole;n°59 - pas de SV
48.1183543014, -1.68471426084;"{""type"": ""Point"", ""coordinates"": [-1.684714260835393, 48.11835430137084]}";132;9283;Rue Jules Guesde;35238;Rennes;5;;S 23-1;2017-04-13T22:00:00Z;Rennes Métropole;entre n°17 et 21 - pas de SV
48.1275700065, -1.63627635029;"{""type"": ""Point"", ""coordinates"": [-1.636276350286674, 48.12757000654587]}";136;10155;Promenade Marcel-Henri Lebouc;35238;Rennes;7;;autre;1998-12-31T23:00:00Z;Rennes Métropole;derrière GS J.Rostand
48.0916419819, -1.66413271373;"{""type"": ""Point"", ""coordinates"": [-1.664132713733232, 48.09164198188923]}";141;8796;Rue des Ecotais;35238;Rennes;3;;S 23;2013-03-06T23:00:00Z;Rennes Métropole;n°15 - pas de SV
48.1030221247, -1.69266076917;"{""type"": ""Point"", ""coordinates"": [-1.692660769172738, 48.10302212469909]}";145;10049;Square Raymond Aron;35238;Rennes;3;;S 23;2013-03-12T23:00:00Z;Rennes Métropole;face n°5 - pas de SV
48.1130619542, -1.67940739946;"{""type"": ""Point"", ""coordinates"": [-1.679407399460191, 48.11306195421471]}";151;9062;Rue Le Bastard;35238;Rennes;2;;S 23-1;1999-12-31T23:00:00Z;Rennes Métropole;n°9 - pas de SV
48.1038950299, -1.63613867348;"{""type"": ""Point"", ""coordinates"": [-1.636138673482348, 48.10389502989246]}";164;8532;Rue Auguste Pavie;35238;Rennes;6;;S 23-1;;Rennes Métropole;n°44
48.1030893253, -1.70414487013;"{""type"": ""Point"", ""coordinates"": [-1.704144870134781, 48.10308932527762]}";167;9364;Rue de Guébriant;35238;Rennes;9;;autre;2002-12-31T23:00:00Z;Rennes Métropole;face n°27 - pas de SV
48.1074040374, -1.67323668988;"{""type"": ""Point"", ""coordinates"": [-1.673236689883689, 48.10740403736151]}";226;9169;Avenue Jean Janvier;35238;Rennes;4;;S 23;1997-12-31T23:00:00Z;Rennes Métropole;n°15
48.0776491183, -1.66601041193;"{""type"": ""Point"", ""coordinates"": [-1.666010411934421, 48.07764911834112]}";170;10132;Jardins familiaux de la Bintinais;35238;Rennes;12;;autre;1994-12-31T23:00:00Z;Rennes Métropole;ecomusé - pas de SV
48.0888064398, -1.67341536194;"{""type"": ""Point"", ""coordinates"": [-1.673415361936847, 48.08880643980566]}";174;8861;Boulevard Albert 1er;35238;Rennes;4;;S 23;2013-07-16T22:00:00Z;Rennes Métropole;n°74 - 1 changé
48.0870174621, -1.64124561321;"{""type"": ""Point"", ""coordinates"": [-1.641245613207695, 48.087017462092085]}";176;9886;Rue Michel Gérard;35238;Rennes;4;;S 23;2004-12-31T23:00:00Z;Rennes Métropole;n°30 C.S André-Fresnais
48.1081827015, -1.67349665608;"{""type"": ""Point"", ""coordinates"": [-1.673496656078133, 48.10818270151877]}";185;9169;Avenue Jean Janvier;35238;Rennes;4;;autre;2011-02-28T23:00:00Z;Rennes Métropole;n°9bis - pas de SV
48.1042848655, -1.67983583185;"{""type"": ""Point"", ""coordinates"": [-1.679835831852068, 48.10428486549131]}";191;10229;Place du Colombier;35238;Rennes;10;;autre;2000-12-31T23:00:00Z;Rennes Métropole;n°33 - pas de SV
48.1307070701, -1.69552249526;"{""type"": ""Point"", ""coordinates"": [-1.695522495260843, 48.13070707013722]}";197;10000;Avenue André Mussat;35238;Rennes;8;;S 23-1;2013-07-09T22:00:00Z;Rennes Métropole;n°19 - pas de SV
48.1122907798, -1.68773769447;"{""type"": ""Point"", ""coordinates"": [-1.687737694473821, 48.11229077980559]}";205;9321;Rue de Brest;35238;Rennes;4;;S 23;2002-12-31T23:00:00Z;Rennes Métropole;n°2
48.1179180842, -1.68983407375;"{""type"": ""Point"", ""coordinates"": [-1.689834073746504, 48.11791808422098]}";207;10138;Boulevard de Verdun;35238;Rennes;6;;S 23;2000-12-31T23:00:00Z;Rennes Métropole;n°43
48.1185741502, -1.68913042779;"{""type"": ""Point"", ""coordinates"": [-1.689130427793781, 48.11857415020444]}";208;10138;Boulevard de Verdun;35238;Rennes;5;;S 23;2007-12-31T23:00:00Z;Rennes Métropole;n°49
48.1183923695, -1.68813206033;"{""type"": ""Point"", ""coordinates"": [-1.688132060330336, 48.11839236948259]}";209;9304;Avenue du 41ème Régiment d'Infanterie;35238;Rennes;7;;S 23;2001-12-31T23:00:00Z;Rennes Métropole;n°17 - entretien
48.1099532383, -1.66743394467;"{""type"": ""Point"", ""coordinates"": [-1.667433944666391, 48.10995323826056]}";216;9716;Passage de la Chapelle Boby;35238;Rennes;8;;S 23;2004-12-31T23:00:00Z;Rennes Métropole;face au n°36 S.Maginot
48.1076930786, -1.67253207546;"{""type"": ""Point"", ""coordinates"": [-1.672532075457649, 48.10769307857467]}";220;10052;Rue Saint-Hélier;35238;Rennes;10;;S 23;1996-12-31T23:00:00Z;Rennes Métropole;n°1
48.1085331697, -1.66565600176;"{""type"": ""Point"", ""coordinates"": [-1.665656001760842, 48.10853316967733]}";233;9126;Boulevard René Théophile Hyacinthe Laënnec;35238;Rennes;2;;S 23;2005-12-31T23:00:00Z;Rennes Métropole;n°5 - pas de SV
48.0981585517, -1.65597005816;"{""type"": ""Point"", ""coordinates"": [-1.65597005815608, 48.09815855169834]}";241;9709;Rue de Vern;35238;Rennes;3;;S 23;2003-12-31T23:00:00Z;Rennes Métropole;n°78 angle Roosevelt
48.1037041235, -1.64914176089;"{""type"": ""Point"", ""coordinates"": [-1.649141760886581, 48.103704123459785]}";243;10151;Place du Souvenir Français;35238;Rennes;8;;S 23;1994-12-31T23:00:00Z;Rennes Métropole;
48.0937852423, -1.6538644553;"{""type"": ""Point"", ""coordinates"": [-1.653864455295776, 48.09378524233664]}";251;9663;Rue Pierre Sémard;35238;Rennes;3;;S 23;2003-12-31T23:00:00Z;Rennes Métropole;n°1
48.0909501293, -1.64015643887;"{""type"": ""Point"", ""coordinates"": [-1.640156438868374, 48.09095012930595]}";256;9134;Rue Jean Monnet;35238;Rennes;6;;S 23;1996-12-31T23:00:00Z;Rennes Métropole;n°36
48.0949933971, -1.66753204113;"{""type"": ""Point"", ""coordinates"": [-1.667532041126323, 48.094993397116895]}";263;10188;Place Hyacinthe Perrin;35238;Rennes;10;;S 23;;Rennes Métropole;
48.098320841, -1.67024502744;"{""type"": ""Point"", ""coordinates"": [-1.670245027443663, 48.09832084104562]}";267;9200;Rue Jean Boucher;35238;Rennes;5;;S 23-1;1994-12-31T23:00:00Z;Rennes Métropole;n°14 - pas de SV
48.0909350806, -1.66547742464;"{""type"": ""Point"", ""coordinates"": [-1.665477424639133, 48.09093508057174]}";274;8783;Boulevard Gaëtan Hervé;35238;Rennes;6;;S 23;2002-12-31T23:00:00Z;Rennes Métropole;- pas de SV
48.1268065855, -1.66266449518;"{""type"": ""Point"", ""coordinates"": [-1.66266449518017, 48.12680658546758]}";284;8765;Rue de la Marbaudais;35238;Rennes;6;;autre;1994-12-31T23:00:00Z;Rennes Métropole;n°32
48.1276131734, -1.65988575071;"{""type"": ""Point"", ""coordinates"": [-1.659885750710343, 48.12761317341815]}";292;8961;Allée de Brno;35238;Rennes;5;;S 23;2003-12-31T23:00:00Z;Rennes Métropole;n°12
48.1323470786, -1.65543709051;"{""type"": ""Point"", ""coordinates"": [-1.655437090509428, 48.13234707859304]}";294;9691;Rue des Longs Prés;35238;Rennes;3;;S 23;2002-12-31T23:00:00Z;Rennes Métropole;n°5 - changés
48.1320337179, -1.65413055288;"{""type"": ""Point"", ""coordinates"": [-1.654130552877939, 48.13203371788109]}";296;9691;Rue des Longs Prés;35238;Rennes;3;;S 23;2005-12-31T23:00:00Z;Rennes Métropole;n°12
48.1240330495, -1.65419553383;"{""type"": ""Point"", ""coordinates"": [-1.654195533830526, 48.12403304951844]}";302;8698;Rue Courteline;35238;Rennes;7;;S 23;2010-04-01T22:00:00Z;Rennes Métropole;face au n°25
48.1221438868, -1.65433009341;"{""type"": ""Point"", ""coordinates"": [-1.65433009340641, 48.1221438867575]}";306;10261;Parc de Maurepas;35238;Rennes;6;;S 23;1998-12-31T23:00:00Z;Rennes Métropole;face n°16 R.Poincaré
48.1182260081, -1.65975577482;"{""type"": ""Point"", ""coordinates"": [-1.659755774817041, 48.11822600809065]}";310;9629;Rue La Fontaine;35238;Rennes;3;;S 23;2007-12-31T23:00:00Z;Rennes Métropole;face au n°1
48.105969105, -1.68471711913;"{""type"": ""Point"", ""coordinates"": [-1.684717119130803, 48.10596910499143]}";325;8871;Boulevard de La Tour d'Auvergne;35238;Rennes;7;;autre;1995-12-31T23:00:00Z;Rennes Métropole;n°22
48.1085292554, -1.69590580212;"{""type"": ""Point"", ""coordinates"": [-1.695905802124752, 48.10852925541939]}";330;9648;Mail François Mitterrand;35238;Rennes;4;;S 23;2009-03-17T23:00:00Z;Rennes Métropole;n°100
48.0864922132, -1.6521046532;"{""type"": ""Point"", ""coordinates"": [-1.652104653196383, 48.08649221320354]}";334;9578;Rue de la Volga;35238;Rennes;3;;S 23;2011-08-29T22:00:00Z;Rennes Métropole;derrière n°1 - pas de SV
48.1095561777, -1.69580091245;"{""type"": ""Point"", ""coordinates"": [-1.695800912451411, 48.10955617767336]}";335;9879;Rue du Pré de Bris;35238;Rennes;4;;S 23;1995-12-31T23:00:00Z;Rennes Métropole;MJC la Paillette - pas de SV
48.1160047625, -1.69144473069;"{""type"": ""Point"", ""coordinates"": [-1.691444730692108, 48.11600476251773]}";339;10138;Boulevard de Verdun;35238;Rennes;4;;S 23;;Rennes Métropole;n°39bis angle C.Charcot - pas de SV
48.1061512233, -1.67518111563;"{""type"": ""Point"", ""coordinates"": [-1.67518111563181, 48.106151223288556]}";342;10031;Rue Yvonne Jean-Haffen;35238;Rennes;20;;S 23;;Rennes Métropole;toute la rue - utilisation en barrières
48.113182517, -1.66646128264;"{""type"": ""Point"", ""coordinates"": [-1.666461282643644, 48.113182517003956]}";343;10072;Square Lucien Rose;35238;Rennes;5;;S 23;;Rennes Métropole;n°1
48.1194882656, -1.66711914413;"{""type"": ""Point"", ""coordinates"": [-1.667119144131629, 48.11948826562067]}";346;8752;Rue de Fougères;35238;Rennes;3;;S 23;2003-12-31T23:00:00Z;Rennes Métropole;n°107 - entretien
48.0906852014, -1.64402760506;"{""type"": ""Point"", ""coordinates"": [-1.644027605055306, 48.09068520135919]}";347;9709;Rue de Vern;35238;Rennes;3;;S 23;2011-10-13T22:00:00Z;Rennes Métropole;n°171 angle H.Grégoire
48.1263934483, -1.66319968455;"{""type"": ""Point"", ""coordinates"": [-1.663199684549501, 48.1263934483163]}";348;8570;Allée Georges de La Tour;35238;Rennes;3;;S 23;;Rennes Métropole;- pas de SV
48.1232303438, -1.70863699282;"{""type"": ""Point"", ""coordinates"": [-1.708636992817089, 48.12323034380145]}";363;9478;Avenue Sir Winston Churchill;35238;Rennes;5;;S 23;2003-12-31T23:00:00Z;Rennes Métropole;entre n°28 et n°34
48.0849612243, -1.65674405725;"{""type"": ""Point"", ""coordinates"": [-1.656744057245762, 48.08496122430541]}";386;9541;Parc des Balkans;35238;Rennes;5;;S 23;;Rennes Métropole;n°1 - pas de SV
48.0889244799, -1.64700747754;"{""type"": ""Point"", ""coordinates"": [-1.647007477540863, 48.08892447993979]}";390;10264;Parc des Hautes-Ourmes;35238;Rennes;4;;autre;1992-12-31T23:00:00Z;Rennes Métropole;- pas de SV
48.0884495467, -1.65970555076;"{""type"": ""Point"", ""coordinates"": [-1.659705550764097, 48.08844954673767]}";395;10192;Boulevard de Yougoslavie;35238;Rennes;17;;autre;1993-12-31T23:00:00Z;Rennes Métropole;n°1
48.0904667485, -1.65398030038;"{""type"": ""Point"", ""coordinates"": [-1.653980300379305, 48.09046674854637]}";399;8989;Cours de Bohême;35238;Rennes;4;;S 23;2005-12-31T23:00:00Z;Rennes Métropole;n°6 - pas de SV
48.0879357085, -1.6544601285;"{""type"": ""Point"", ""coordinates"": [-1.654460128495218, 48.087935708540314]}";402;10239;Place de Zagreb;35238;Rennes;10;;autre;2003-12-31T23:00:00Z;Rennes Métropole;- panneau bleu
48.0867350482, -1.67243719685;"{""type"": ""Point"", ""coordinates"": [-1.672437196846088, 48.08673504817377]}";403;9590;Rue d'Espagne;35238;Rennes;11;;autre;1994-12-31T23:00:00Z;Rennes Métropole;n°7 - Ral NC
48.0877188805, -1.67221921902;"{""type"": ""Point"", ""coordinates"": [-1.672219219020043, 48.08771888048633]}";404;9244;Rue de Châtillon;35238;Rennes;7;;autre;1996-12-31T23:00:00Z;Rennes Métropole;n°218 - Ral NC
48.0858572146, -1.65247297642;"{""type"": ""Point"", ""coordinates"": [-1.652472976415892, 48.08585721461152]}";405;10193;Square de Poméranie;35238;Rennes;5;;S 23;2003-12-31T23:00:00Z;Rennes Métropole;n°1
48.0856811926, -1.67679096614;"{""type"": ""Point"", ""coordinates"": [-1.676790966141751, 48.0856811925889]}";408;9594;Rue du Bosphore;35238;Rennes;3;;S 23;2008-12-31T23:00:00Z;Rennes Métropole;n°17
